name,measure,measure_info,geo_type_name,geo_place_name,data_value,Stations,Final Date
Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,Hillcrest and Fresh Meadows (CD8),1.9,Annual,2011
Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,Park Slope and Carroll Gardens (CD6),2.1,Annual,2011
Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,Crown Heights and Prospect Heights (CD8),2.0,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Crown Heights and Prospect Heights (CD8),1.38,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Belmont and East Tremont (CD6),1.56,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Stuyvesant Town and Turtle Bay (CD6),2.47,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Riverdale and Fieldston (CD8),1.57,Annual,2011
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Fordham - Bronx Pk,73.6,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Sunset Park,39.1,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,East Harlem,135.2,Annual,2009
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Sunset Park,2.9,Annual,2015
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Flushing - Clearview,10.5,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Ridgewood - Forest Hills,16.6,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Bedford Stuyvesant - Crown Heights,105.4,Annual,2009
Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,St. George and Stapleton (CD1),1.8,Annual,2011
Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,Woodside and Sunnyside (CD2),2.4,Annual,2011
Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,Long Island City and Astoria (CD1),2.2,Annual,2011
Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,Fort Greene and Brooklyn Heights (CD2),2.3,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Greenpoint and Williamsburg (CD1),1.6,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Financial District (CD1),2.34,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Woodside and Sunnyside (CD2),1.83,Annual,2011
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,High Bridge - Morrisania,113.1,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Borough Park,15.4,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Southeast Queens,35.5,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Coney Island - Sheepshead Bay,24.0,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,Manhattan,43.2,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Lower Manhattan,27.0,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Bensonhurst - Bay Ridge,13.7,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Rockaways,59.7,Annual,2009
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Fort Greene and Brooklyn Heights (CD2),1.81,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Greenwich Village and Soho (CD2),2.62,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Hunts Point and Longwood (CD2),1.27,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Long Island City and Astoria (CD1),1.65,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,St. George and Stapleton (CD1),1.22,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Mott Haven and Melrose (CD1),1.42,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,South Beach and Willowbrook (CD2),1.04,Annual,2011
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Union Square - Lower East Side,42.5,Annual,2009
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Southeast Queens,3.0,Annual,2015
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,High Bridge - Morrisania,16.1,Annual,2012
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,High Bridge - Morrisania,12.0,Annual,2015
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Port Richmond,9.8,Annual,2012
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Kingsbridge - Riverdale,5.8,Annual,2012
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Port Richmond,7.7,Annual,2015
Annual vehicle miles traveled,million miles,per km2,CD,Upper East Side (CD8),58.2,Annual,2016
Annual vehicle miles travelled (cars),million miles,per km2,CD,Williamsbridge and Baychester (CD12),17.8,Annual,2016
Annual vehicle miles travelled (cars),million miles,per km2,CD,Bay Ridge and Dyker Heights (CD10),28.8,Annual,2005
Annual vehicle miles travelled (cars),million miles,per km2,CD,Borough Park (CD12),21.5,Annual,2005
Annual vehicle miles travelled (cars),million miles,per km2,CD,Borough Park (CD12),25.8,Annual,2016
Annual vehicle miles travelled (cars),million miles,per km2,CD,Upper East Side (CD8),59.8,Annual,2005
Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,Washington Heights,38.88,Annual,2012
Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,Kingsbridge - Riverdale,69.36,Annual,2012
Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,Kingsbridge - Riverdale,63.0,Annual,2015
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Washington Heights,138.5,Annual,2009
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Greenpoint,9.5,Annual,2005
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Kingsbridge - Riverdale,68.3,Annual,2005
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Washington Heights,12.9,Annual,2005
Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,Port Richmond,49.1,Annual,2009
Ozone (O3),Mean,ppb,CD,Jamaica and Hollis (CD12),26.36,Summer,2009
Ozone (O3),Mean,ppb,CD,Throgs Neck and Co-op City (CD10),27.83,Summer,2009
Ozone (O3),Mean,ppb,CD,Central Harlem (CD10),21.56,Summer,2009
Ozone (O3),Mean,ppb,CD,Central Harlem (CD10),25.36,Summer,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Washington Heights,110.4,Annual,2005
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Washington Heights,81.6,Annual,2015
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Kingsbridge - Riverdale,65.8,Annual,2015
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Washington Heights,130.2,Annual,2009
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Borough Park (CD12),0.8,Annual,2005
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Borough Park (CD12),0.4,Annual,2016
Annual vehicle miles travelled (trucks),million miles,per km2,CD,South Ozone Park and Howard Beach (CD10),0.8,Annual,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,East Harlem (CD11),24.34,Summer,2010
Nitrogen dioxide (NO2),Mean,ppb,CD,East Harlem (CD11),17.74,Summer,2016
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Bensonhurst (CD11),0.8,Annual,2005
Annual vehicle miles traveled,million miles,per km2,CD,East Harlem (CD11),59.3,Annual,2005
Annual vehicle miles travelled (cars),million miles,per km2,UHF42,West Queens,41.8,Annual,2016
Annual vehicle miles travelled (cars),million miles,per km2,UHF42,Stapleton - St. George,12.5,Annual,2016
Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,Stapleton - St. George,0.7,Annual,2016
Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,Stapleton - St. George,0.8,Annual,2005
Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,Morningside Heights and Hamilton Heights (CD9),2.5,Annual,2011
Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,Bayside and Little Neck (CD11),1.9,Annual,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,East Harlem (CD11),25.86,Winter,2015
Nitrogen dioxide (NO2),Mean,ppb,CD,East Harlem (CD11),22.0,Winter,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Morningside Heights and Hamilton Heights (CD9),23.68,Summer,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Morningside Heights and Hamilton Heights (CD9),25.39,Summer,2010
Nitrogen dioxide (NO2),Mean,ppb,CD,Morningside Heights and Hamilton Heights (CD9),17.99,Summer,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,Morningside Heights and Hamilton Heights (CD9),28.01,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Morningside Heights and Hamilton Heights (CD9),32.89,Winter,2010
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,West Queens,20.7,Annual,2015
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Stapleton - St. George,41.6,Annual,2005
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,West Queens,22.0,Annual,2005
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,West Queens,3.0,Annual,2009
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Stapleton - St. George,9.5,Annual,2009
Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,Kew Gardens and Woodhaven (CD9),1.9,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Bayside and Little Neck (CD11),1.24,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Morningside Heights and Hamilton Heights (CD9),2.01,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,East Harlem (CD11),2.13,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Kew Gardens and Woodhaven (CD9),1.45,Annual,2011
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,West Queens,16.1,Annual,2009
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,South Crown Heights and Lefferts Gardens (CD9),1.43,Annual,2011
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Fresh Meadows,2.5,Annual,2015
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Chelsea - Clinton,24.6,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Downtown - Heights - Slope,43.5,Annual,2009
Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,Fordham and University Heights (CD5),2.3,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Ridgewood and Maspeth (CD5),1.44,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Midtown (CD5),3.41,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Brownsville (CD16),1.26,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Fordham and University Heights (CD5),1.78,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,East New York and Starrett City (CD5),1.35,Annual,2011
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Downtown - Heights - Slope,5.2,Annual,2012
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Downtown - Heights - Slope,2.3,Annual,2015
Annual vehicle miles travelled (cars),million miles,per km2,CD,Brownsville (CD16),24.9,Annual,2016
Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,Central Harlem - Morningside Heights,53.09,Annual,2012
Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,Central Harlem - Morningside Heights,45.4,Annual,2015
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Downtown - Heights - Slope,89.1,Annual,2009
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Northeast Bronx,28.1,Annual,2005
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Northeast Bronx,114.5,Annual,2005
Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,Central Harlem - Morningside Heights,63.6,Annual,2009
Ozone (O3),Mean,ppb,CD,East New York and Starrett City (CD5),26.66,Summer,2009
Ozone (O3),Mean,ppb,CD,Brownsville (CD16),26.84,Summer,2009
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Downtown - Heights - Slope,16.5,Annual,2005
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Downtown - Heights - Slope,77.1,Annual,2005
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Northeast Bronx,139.92,Annual,2012
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Brownsville (CD16),0.8,Annual,2016
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Brownsville (CD16),1.4,Annual,2005
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Fordham and University Heights (CD5),4.1,Annual,2005
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Fordham and University Heights (CD5),5.0,Annual,2016
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,Gramercy Park - Murray Hill,2.8,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,Canarsie - Flatlands,0.89,Annual,2014
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,East Flatbush - Flatbush,0.96,Annual,2014
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,Southwest Queens,0.81,Annual,2014
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,Jamaica,1.3,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,Jamaica,0.8,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Bushwick (CD4),18.39,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,22.61,Annual,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,14.32,Summer,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,30.69,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF34,West Queens,21.89,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF34,West Queens,31.99,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF34,West Queens,21.66,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,20.3,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,18.65,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,16.04,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,UHF34,West Queens,18.1,Summer,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF34,West Queens,18.85,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,UHF34,West Queens,20.53,Annual,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF34,West Queens,19.9,Annual,2018
Ozone (O3),Mean,ppb,UHF34,West Queens,33.58,Summer,2012
Ozone (O3),Mean,ppb,UHF34,West Queens,30.68,Summer,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,17.24,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,16.92,Summer,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,18.65,Annual,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,17.94,Annual,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,11.26,Summer,2021
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,18.51,Summer,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Ridgewood - Forest Hills,18.49,Summer,2010
Ozone (O3),Mean,ppb,UHF34,West Queens,29.44,Summer,2017
Ozone (O3),Mean,ppb,UHF34,West Queens,30.33,Summer,2018
Ozone (O3),Mean,ppb,UHF34,West Queens,30.94,Summer,2020
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Greenwich Village - SoHo,24.2,Annual,2009
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Greenwich Village - SoHo,6.2,Annual,2009
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Clinton and Chelsea (CD4),2.88,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Rego Park and Forest Hills (CD6),1.73,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Park Slope and Carroll Gardens (CD6),1.5,Annual,2011
Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,Hillcrest and Fresh Meadows (CD8),1.38,Annual,2011
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Upper East Side,9.3,Annual,2009
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Crotona -Tremont,127.4,Annual,2009
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Flushing - Clearview,2.6,Annual,2012
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Ridgewood - Forest Hills,3.6,Annual,2012
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Willowbrook,3.6,Annual,2012
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Flushing - Clearview,1.4,Annual,2015
Annual vehicle miles travelled (cars),million miles,per km2,UHF42,Willowbrook,12.2,Annual,2005
Annual vehicle miles travelled (cars),million miles,per km2,UHF42,Willowbrook,12.6,Annual,2016
Annual vehicle miles travelled (cars),million miles,per km2,UHF42,East Harlem,50.6,Annual,2005
Annual vehicle miles travelled (cars),million miles,per km2,UHF42,East Harlem,57.0,Annual,2016
Annual vehicle miles travelled (cars),million miles,per km2,UHF42,Sunset Park,24.1,Annual,2016
Annual vehicle miles traveled,million miles,per km2,CD,Stuyvesant Town and Turtle Bay (CD6),86.0,Annual,2005
Annual vehicle miles traveled,million miles,per km2,CD,Stuyvesant Town and Turtle Bay (CD6),70.4,Annual,2016
Annual vehicle miles travelled (cars),million miles,per km2,CD,Riverdale and Fieldston (CD8),17.0,Annual,2005
